m_phi,θ_squared,N_phi
0.0648437,0.000293113,0.00778438
0.0648437,0.000282477,0.00750192
0.0648437,0.000272227,0.0072297
0.0648437,0.000262349,0.00696736
0.0648437,0.000252829,0.00671454
0.0648437,0.000243655,0.00647089
0.0648437,0.000234814,0.00623609
0.0648437,0.000226293,0.0060098
0.0648437,0.000218082,0.00579173
0.0648437,0.000210168,0.00558157
0.0648437,0.000202542,0.00537903
0.0648437,0.000195193,0.00518385
0.0648437,0.00018811,0.00499575
0.0648437,0.000181284,0.00481447
0.0648437,0.000174706,0.00463977
0.0648437,0.000168366,0.00447141
0.0648437,0.000162257,0.00430916
0.0648437,0.000156369,0.00415279
0.0648437,0.000150695,0.0040021
0.0648437,0.000145227,0.00385688
0.0648437,0.000139957,0.00371693
0.0648437,0.000134879,0.00358206
0.0648437,0.000129984,0.00345208
0.0648437,0.000125268,0.00332681
0.0648437,0.000120722,0.0032061
0.0648437,0.000116342,0.00308976
0.0648437,0.00011212,0.00297764
0.0648437,0.000108052,0.00286959
0.0648437,0.000104131,0.00276547
0.0648437,0.000100352,0.00266512
0.0648437,9.67109e-05,0.00256841
0.0648437,9.32017e-05,0.00247521
0.0648437,8.98197e-05,0.0023854
0.0648437,8.65605e-05,0.00229884
0.0648437,8.34195e-05,0.00221542
0.0648437,8.03925e-05,0.00213503
0.0648437,7.74754e-05,0.00205756
0.0648437,7.46641e-05,0.0019829
0.0648437,7.19548e-05,0.00191095
0.0648437,6.93438e-05,0.00184161
0.0648437,6.68276e-05,0.00177478
0.0648437,6.44027e-05,0.00171038
0.0648437,6.20657e-05,0.00164832
0.0648437,5.98136e-05,0.00158851
0.0648437,5.76432e-05,0.00153086
0.0648437,5.55515e-05,0.00147532
0.0648437,5.35357e-05,0.00142178
0.0648437,5.15931e-05,0.00137019
0.0648437,4.9721e-05,0.00132047
0.0648437,4.79168e-05,0.00127256
0.0648437,4.61781e-05,0.00122638
0.0648437,4.45024e-05,0.00118188
0.0648437,4.28876e-05,0.00113899
0.0648437,4.13314e-05,0.00109766
0.0648437,3.98316e-05,0.00105783
0.0648437,3.83863e-05,0.00101945
0.0648437,3.69934e-05,0.000982456
0.0648437,3.5651e-05,0.000946806
0.0648437,3.43574e-05,0.00091245
0.0648437,3.31107e-05,0.00087934
0.0648437,3.19092e-05,0.000847432
0.0648437,3.07513e-05,0.000816682
0.0648437,2.96355e-05,0.000787048
0.0648437,2.85601e-05,0.000758489
0.0648437,2.75238e-05,0.000730966
0.0648437,2.6525e-05,0.000704442
0.0648437,2.55625e-05,0.00067888
0.0648437,2.4635e-05,0.000654246
0.0648437,2.37411e-05,0.000630506
0.0648437,2.28796e-05,0.000607627
0.0648437,2.20494e-05,0.000585579
0.0648437,2.12493e-05,0.00056433
0.0648437,2.04782e-05,0.000543853
0.0648437,1.97351e-05,0.000524118
0.0648437,1.9019e-05,0.0005051
0.0648437,1.83289e-05,0.000486772
0.0648437,1.76638e-05,0.000469108
0.0648437,1.70228e-05,0.000452086
0.0648437,1.64052e-05,0.000435682
0.0648437,1.58099e-05,0.000419872
0.0648437,1.52362e-05,0.000404637
0.0648437,1.46833e-05,0.000389954
0.0648437,1.41505e-05,0.000375804
0.0648437,1.3637e-05,0.000362167
0.0648437,1.31422e-05,0.000349026
0.0648437,1.26653e-05,0.000336361
0.0648437,1.22057e-05,0.000324155
0.0648437,1.17628e-05,0.000312393
0.0648437,1.1336e-05,0.000301057
0.0648437,1.09247e-05,0.000290133
0.0648437,1.05283e-05,0.000279605
0.0648437,1.01462e-05,0.000269459
0.0648437,9.77805e-06,0.000259682
0.0648437,9.42324e-06,0.000250259
0.0648437,9.08131e-06,0.000241178
0.0648437,8.75178e-06,0.000232426
0.0648437,8.43421e-06,0.000223992
0.0648437,8.12816e-06,0.000215865
0.0648437,7.83322e-06,0.000208032
0.0648437,7.54898e-06,0.000200483
0.0648437,7.27506e-06,0.000193208
0.0648437,7.01107e-06,0.000186197
0.0648437,6.75667e-06,0.000179441
0.0648437,6.51149e-06,0.00017293
0.0648437,6.27521e-06,0.000166655
0.0648437,6.04751e-06,0.000160607
0.0648437,5.82807e-06,0.00015478
0.0648437,5.61659e-06,0.000149163
0.0648437,5.41278e-06,0.000143751
0.0648437,5.21637e-06,0.000138534
0.0648437,5.02709e-06,0.000133507
0.0648437,4.84468e-06,0.000128663
0.0648437,4.66888e-06,0.000123994
0.0648437,4.49946e-06,0.000119495
0.0648437,4.33619e-06,0.000115159
0.0648437,4.17885e-06,0.00011098
0.0648437,4.02721e-06,0.000106953
0.0648437,3.88108e-06,0.000103072
0.0648437,3.74025e-06,9.93321e-05
0.0648437,3.60453e-06,9.57277e-05
0.0648437,3.47374e-06,9.22541e-05
0.0648437,3.34769e-06,8.89066e-05
0.0648437,3.22621e-06,8.56805e-05
0.0648437,3.10914e-06,8.25714e-05
0.0648437,2.99632e-06,7.95752e-05
0.0648437,2.8876e-06,7.66877e-05
0.0648437,2.78282e-06,7.3905e-05
0.0648437,2.68184e-06,7.12233e-05
0.0648437,2.58453e-06,6.86388e-05
0.0648437,2.49074e-06,6.61482e-05
0.0648437,2.40036e-06,6.37479e-05
0.0648437,2.31326e-06,6.14347e-05
0.0648437,2.22932e-06,5.92055e-05
0.0648437,2.14843e-06,5.70571e-05
0.0648437,2.07047e-06,5.49867e-05
0.0648437,1.99534e-06,5.29915e-05
0.0648437,1.92294e-06,5.10686e-05
0.0648437,1.85316e-06,4.92155e-05
0.0648437,1.78592e-06,4.74297e-05
0.0648437,1.72111e-06,4.57086e-05
0.0648437,1.65866e-06,4.405e-05
0.0648437,1.59847e-06,4.24516e-05
0.0648437,1.54047e-06,4.09112e-05
0.0648437,1.48457e-06,3.94267e-05
0.0648437,1.4307e-06,3.7996e-05
0.0648437,1.37879e-06,3.66173e-05
0.0648437,1.32876e-06,3.52886e-05
0.0648437,1.28054e-06,3.40081e-05
0.0648437,1.23407e-06,3.27741e-05
0.0648437,1.18929e-06,3.15848e-05
0.0648437,1.14614e-06,3.04387e-05
0.0648437,1.10455e-06,2.93342e-05
0.0648437,1.06447e-06,2.82698e-05
0.0648437,1.02584e-06,2.7244e-05
0.0648437,9.8862e-07,2.62554e-05
0.0648437,9.52746e-07,2.53027e-05
0.0648437,9.18175e-07,2.43845e-05
0.0648437,8.84857e-07,2.34997e-05
0.0648437,8.52749e-07,2.2647e-05
0.0648437,8.21806e-07,2.18252e-05
0.0648437,7.91986e-07,2.10332e-05
0.0648437,7.63247e-07,2.027e-05
0.0648437,7.35552e-07,1.95345e-05
0.0648437,7.08861e-07,1.88257e-05
0.0648437,6.83139e-07,1.81426e-05
0.0648437,6.58351e-07,1.74842e-05
0.0648437,6.34462e-07,1.68498e-05
0.0648437,6.11439e-07,1.62384e-05
0.0648437,5.89252e-07,1.56491e-05
0.0648437,5.67871e-07,1.50813e-05
0.0648437,5.47265e-07,1.4534e-05
0.0648437,5.27406e-07,1.40067e-05
0.0648437,5.08269e-07,1.34984e-05
0.0648437,4.89826e-07,1.30086e-05
0.0648437,4.72052e-07,1.25366e-05
0.0648437,4.54923e-07,1.20817e-05
0.0648437,4.38415e-07,1.16433e-05
0.0648437,4.22507e-07,1.12208e-05
0.0648437,4.07175e-07,1.08136e-05
0.0648437,3.924e-07,1.04212e-05
0.0648437,3.78162e-07,1.00431e-05
0.0648437,3.6444e-07,9.67865e-06
0.0648437,3.51215e-07,9.32744e-06
0.0648437,3.38471e-07,8.98898e-06
0.0648437,3.26189e-07,8.66281e-06
0.0648437,3.14353e-07,8.34846e-06
0.0648437,3.02946e-07,8.04553e-06
0.0648437,2.91953e-07,7.75359e-06
0.0648437,2.8136e-07,7.47224e-06
0.0648437,2.7115e-07,7.2011e-06
0.0648437,2.61311e-07,6.9398e-06
0.0648437,2.51829e-07,6.68798e-06
0.0648437,2.42691e-07,6.44529e-06
0.0648437,2.33885e-07,6.21142e-06
0.0648437,2.25398e-07,5.98603e-06
0.0648437,2.17219e-07,5.76882e-06
0.0648437,2.09337e-07,5.55949e-06
0.0648437,2.01741e-07,5.35775e-06
0.0648437,1.9442e-07,5.16334e-06
0.0648437,1.87366e-07,4.97598e-06
0.0648437,1.80567e-07,4.79542e-06
0.0648437,1.74015e-07,4.62141e-06
0.0648437,1.677e-07,4.45372e-06
0.0648437,1.61615e-07,4.29211e-06
0.0648437,1.55751e-07,4.13637e-06
0.0648437,1.50099e-07,3.98627e-06
0.0648437,1.44652e-07,3.84162e-06
0.0648437,1.39404e-07,3.70223e-06
0.0648437,1.34345e-07,3.56789e-06
0.0648437,1.2947e-07,3.43842e-06
0.0648437,1.24772e-07,3.31365e-06
0.0652549,0.000379664,0.0100801
0.0652549,0.000365887,0.00971429
0.0652549,0.00035261,0.00936179
0.0652549,0.000339815,0.00902209
0.0652549,0.000327485,0.00869471
0.0652549,0.000315602,0.00837921
0.0652549,0.00030415,0.00807516
0.0652549,0.000293113,0.00778214
0.0652549,0.000282477,0.00749976
0.0652549,0.000272227,0.00722762
0.0652549,0.000262349,0.00696535
0.0652549,0.000252829,0.00671261
0.0652549,0.000243655,0.00646903
0.0652549,0.000234814,0.00623429
0.0652549,0.000226293,0.00600807
0.0652549,0.000218082,0.00579006
0.0652549,0.000210168,0.00557996
0.0652549,0.000202542,0.00537749
0.0652549,0.000195193,0.00518236
0.0652549,0.00018811,0.00499431
0.0652549,0.000181284,0.00481308
0.0652549,0.000174706,0.00463843
0.0652549,0.000168366,0.00447012
0.0652549,0.000162257,0.00430792
0.0652549,0.000156369,0.0041516
0.0652549,0.000150695,0.00400095
0.0652549,0.000145227,0.00385577
0.0652549,0.000139957,0.00371586
0.0652549,0.000134879,0.00358103
0.0652549,0.000129984,0.00345108
0.0652549,0.000125268,0.00332586
0.0652549,0.000120722,0.00320517
0.0652549,0.000116342,0.00308887
0.0652549,0.00011212,0.00297678
0.0652549,0.000108052,0.00286877
0.0652549,0.000104131,0.00276467
0.0652549,0.000100352,0.00266435
0.0652549,9.67109e-05,0.00256767
0.0652549,9.32017e-05,0.0024745
0.0652549,8.98197e-05,0.00238471
0.0652549,8.65605e-05,0.00229818
0.0652549,8.34195e-05,0.00221478
0.0652549,8.03925e-05,0.00213442
0.0652549,7.74754e-05,0.00205697
0.0652549,7.46641e-05,0.00198233
0.0652549,7.19548e-05,0.0019104
0.0652549,6.93438e-05,0.00184108
0.0652549,6.68276e-05,0.00177427
0.0652549,6.44027e-05,0.00170989
0.0652549,6.20657e-05,0.00164784
0.0652549,5.98136e-05,0.00158805
0.0652549,5.76432e-05,0.00153042
0.0652549,5.55515e-05,0.00147489
0.0652549,5.35357e-05,0.00142137
0.0652549,5.15931e-05,0.0013698
0.0652549,4.9721e-05,0.00132009
0.0652549,4.79168e-05,0.00127219
0.0652549,4.61781e-05,0.00122603
0.0652549,4.45024e-05,0.00118154
0.0652549,4.28876e-05,0.00113866
0.0652549,4.13314e-05,0.00109735
0.0652549,3.98316e-05,0.00105753
0.0652549,3.83863e-05,0.00101915
0.0652549,3.69934e-05,0.000982173
0.0652549,3.5651e-05,0.000946533
0.0652549,3.43574e-05,0.000912187
0.0652549,3.31107e-05,0.000879087
0.0652549,3.19092e-05,0.000847188
0.0652549,3.07513e-05,0.000816447
0.0652549,2.96355e-05,0.000786821
0.0652549,2.85601e-05,0.00075827
0.0652549,2.75238e-05,0.000730755
0.0652549,2.6525e-05,0.000704239
0.0652549,2.55625e-05,0.000678685
0.0652549,2.4635e-05,0.000654058
0.0652549,2.37411e-05,0.000630324
0.0652549,2.28796e-05,0.000607452
0.0652549,2.20494e-05,0.00058541
0.0652549,2.12493e-05,0.000564167
0.0652549,2.04782e-05,0.000543696
0.0652549,1.97351e-05,0.000523967
0.0652549,1.9019e-05,0.000504954
0.0652549,1.83289e-05,0.000486631
0.0652549,1.76638e-05,0.000468973
0.0652549,1.70228e-05,0.000451956
0.0652549,1.64052e-05,0.000435556
0.0652549,1.58099e-05,0.000419751
0.0652549,1.52362e-05,0.00040452
0.0652549,1.46833e-05,0.000389842
0.0652549,1.41505e-05,0.000375696
0.0652549,1.3637e-05,0.000362063
0.0652549,1.31422e-05,0.000348925
0.0652549,1.26653e-05,0.000336264
0.0652549,1.22057e-05,0.000324062
0.0652549,1.17628e-05,0.000312303
0.0652549,1.1336e-05,0.000300971
0.0652549,1.09247e-05,0.00029005
0.0652549,1.05283e-05,0.000279525
0.0652549,1.01462e-05,0.000269382
0.0652549,9.77805e-06,0.000259607
0.0652549,9.42324e-06,0.000250187
0.0652549,9.08131e-06,0.000241108
0.0652549,8.75178e-06,0.000232359
0.0652549,8.43421e-06,0.000223928
0.0652549,8.12816e-06,0.000215802
0.0652549,7.83322e-06,0.000207972
0.0652549,7.54898e-06,0.000200425
0.0652549,7.27506e-06,0.000193153
0.0652549,7.01107e-06,0.000186144
0.0652549,6.75667e-06,0.000179389
0.0652549,6.51149e-06,0.00017288
0.0652549,6.27521e-06,0.000166607
0.0652549,6.04751e-06,0.000160561
0.0652549,5.82807e-06,0.000154735
0.0652549,5.61659e-06,0.00014912
0.0652549,5.41278e-06,0.000143709
0.0652549,5.21637e-06,0.000138494
0.0652549,5.02709e-06,0.000133469
0.0652549,4.84468e-06,0.000128626
0.0652549,4.66888e-06,0.000123959
0.0652549,4.49946e-06,0.000119461
0.0652549,4.33619e-06,0.000115126
0.0652549,4.17885e-06,0.000110948
0.0652549,4.02721e-06,0.000106922
0.0652549,3.88108e-06,0.000103043
0.0652549,3.74025e-06,9.93035e-05
0.0652549,3.60453e-06,9.57002e-05
0.0652549,3.47374e-06,9.22275e-05
0.0652549,3.34769e-06,8.88809e-05
0.0652549,3.22621e-06,8.56558e-05
0.0652549,3.10914e-06,8.25476e-05
0.0652549,2.99632e-06,7.95523e-05
0.0652549,2.8876e-06,7.66656e-05
0.0652549,2.78282e-06,7.38837e-05
0.0652549,2.68184e-06,7.12027e-05
0.0652549,2.58453e-06,6.86191e-05
0.0652549,2.49074e-06,6.61291e-05
0.0652549,2.40036e-06,6.37295e-05
0.0652549,2.31326e-06,6.1417e-05
0.0652549,2.22932e-06,5.91884e-05
0.0652549,2.14843e-06,5.70407e-05
0.0652549,2.07047e-06,5.49709e-05
0.0652549,1.99534e-06,5.29762e-05
0.0652549,1.92294e-06,5.10539e-05
0.0652549,1.85316e-06,4.92013e-05
0.0652549,1.78592e-06,4.7416e-05
0.0652549,1.72111e-06,4.56954e-05
0.0652549,1.65866e-06,4.40373e-05
0.0652549,1.59847e-06,4.24394e-05
0.0652549,1.54047e-06,4.08994e-05
0.0652549,1.48457e-06,3.94153e-05
0.0652549,1.4307e-06,3.79851e-05
0.0652549,1.37879e-06,3.66067e-05
0.0652549,1.32876e-06,3.52784e-05
0.0652549,1.28054e-06,3.39983e-05
0.0652549,1.23407e-06,3.27646e-05
0.0652549,1.18929e-06,3.15757e-05
0.0652549,1.14614e-06,3.04299e-05
0.0652549,1.10455e-06,2.93257e-05
0.0652549,1.06447e-06,2.82616e-05
0.0652549,1.02584e-06,2.72361e-05
0.0652549,9.8862e-07,2.62478e-05
0.0652549,9.52746e-07,2.52954e-05
0.0652549,9.18175e-07,2.43775e-05
0.0652549,8.84857e-07,2.34929e-05
0.0652549,8.52749e-07,2.26405e-05
0.0652549,8.21806e-07,2.18189e-05
0.0652549,7.91986e-07,2.10272e-05
0.0652549,7.63247e-07,2.02642e-05
0.0652549,7.35552e-07,1.95289e-05
0.0652549,7.08861e-07,1.88202e-05
0.0652549,6.83139e-07,1.81373e-05
0.0652549,6.58351e-07,1.74792e-05
0.0652549,6.34462e-07,1.68449e-05
0.0652549,6.11439e-07,1.62337e-05
0.0652549,5.89252e-07,1.56446e-05
0.0652549,5.67871e-07,1.50769e-05
0.0652549,5.47265e-07,1.45299e-05
0.0652549,5.27406e-07,1.40026e-05
0.0652549,5.08269e-07,1.34945e-05
0.0652549,4.89826e-07,1.30048e-05
0.0652549,4.72052e-07,1.2533e-05
0.0652549,4.54923e-07,1.20782e-05
0.0652549,4.38415e-07,1.16399e-05
0.0652549,4.22507e-07,1.12175e-05
0.0652549,4.07175e-07,1.08105e-05
0.0652549,3.924e-07,1.04182e-05
0.0652549,3.78162e-07,1.00402e-05
0.0652549,3.6444e-07,9.67586e-06
0.0652549,3.51215e-07,9.32476e-06
0.0652549,3.38471e-07,8.98639e-06
0.0652549,3.26189e-07,8.66031e-06
0.0652549,3.14353e-07,8.34606e-06
0.0652549,3.02946e-07,8.04321e-06
0.0652549,2.91953e-07,7.75135e-06
0.0652549,2.8136e-07,7.47008e-06
0.0652549,2.7115e-07,7.19902e-06
0.0652549,2.61311e-07,6.9378e-06
0.0652549,2.51829e-07,6.68605e-06
0.0652549,2.42691e-07,6.44344e-06
0.0652549,2.33885e-07,6.20963e-06
0.0652549,2.25398e-07,5.9843e-06
0.0652549,2.17219e-07,5.76715e-06
0.0652549,2.09337e-07,5.55789e-06
0.0652549,2.01741e-07,5.35621e-06
0.0652549,1.9442e-07,5.16185e-06
0.0652549,1.87366e-07,4.97455e-06
0.0652549,1.80567e-07,4.79404e-06
0.0652549,1.74015e-07,4.62008e-06
0.0652549,1.677e-07,4.45244e-06
0.0652549,1.61615e-07,4.29087e-06
0.0652549,1.55751e-07,4.13517e-06
0.0652549,1.50099e-07,3.98512e-06
0.0652549,1.44652e-07,3.84052e-06
0.0652549,1.39404e-07,3.70116e-06
0.0652549,1.34345e-07,3.56686e-06
0.0652549,1.2947e-07,3.43743e-06
0.0652549,1.24772e-07,3.3127e-06
0.0656687,0.000379664,0.0100771
0.0656687,0.000365887,0.00971145
0.0656687,0.00035261,0.00935906
0.0656687,0.000339815,0.00901945
0.0656687,0.000327485,0.00869217
0.0656687,0.000315602,0.00837676
0.0656687,0.00030415,0.0080728
0.0656687,0.000293113,0.00777987
0.0656687,0.000282477,0.00749757
0.0656687,0.000272227,0.00722551
0.0656687,0.000262349,0.00696332
0.0656687,0.000252829,0.00671065
0.0656687,0.000243655,0.00646714
0.0656687,0.000234814,0.00623247
0.0656687,0.000226293,0.00600632
0.0656687,0.000218082,0.00578837
0.0656687,0.000210168,0.00557833
0.0656687,0.000202542,0.00537592
0.0656687,0.000195193,0.00518084
0.0656687,0.00018811,0.00499285
0.0656687,0.000181284,0.00481168
0.0656687,0.000174706,0.00463708
0.0656687,0.000168366,0.00446882
0.0656687,0.000162257,0.00430666
0.0656687,0.000156369,0.00415039
0.0656687,0.000150695,0.00399978
0.0656687,0.000145227,0.00385465
0.0656687,0.000139957,0.00371478
0.0656687,0.000134879,0.00357998
0.0656687,0.000129984,0.00345008
0.0656687,0.000125268,0.00332488
0.0656687,0.000120722,0.00320424
0.0656687,0.000116342,0.00308797
0.0656687,0.00011212,0.00297592
0.0656687,0.000108052,0.00286793
0.0656687,0.000104131,0.00276386
0.0656687,0.000100352,0.00266357
0.0656687,9.67109e-05,0.00256692
0.0656687,9.32017e-05,0.00247378
0.0656687,8.98197e-05,0.00238401
0.0656687,8.65605e-05,0.00229751
0.0656687,8.34195e-05,0.00221414
0.0656687,8.03925e-05,0.0021338
0.0656687,7.74754e-05,0.00205637
0.0656687,7.46641e-05,0.00198175
0.0656687,7.19548e-05,0.00190984
0.0656687,6.93438e-05,0.00184054
0.0656687,6.68276e-05,0.00177375
0.0656687,6.44027e-05,0.00170939
0.0656687,6.20657e-05,0.00164736
0.0656687,5.98136e-05,0.00158758
0.0656687,5.76432e-05,0.00152998
0.0656687,5.55515e-05,0.00147446
0.0656687,5.35357e-05,0.00142096
0.0656687,5.15931e-05,0.0013694
0.0656687,4.9721e-05,0.00131971
0.0656687,4.79168e-05,0.00127182
0.0656687,4.61781e-05,0.00122567
0.0656687,4.45024e-05,0.00118119
0.0656687,4.28876e-05,0.00113833
0.0656687,4.13314e-05,0.00109703
0.0656687,3.98316e-05,0.00105722
0.0656687,3.83863e-05,0.00101886
0.0656687,3.69934e-05,0.000981886
0.0656687,3.5651e-05,0.000946257
0.0656687,3.43574e-05,0.000911921
0.0656687,3.31107e-05,0.00087883
0.0656687,3.19092e-05,0.000846941
0.0656687,3.07513e-05,0.000816208
0.0656687,2.96355e-05,0.000786591
0.0656687,2.85601e-05,0.000758049
0.0656687,2.75238e-05,0.000730542
0.0656687,2.6525e-05,0.000704033
0.0656687,2.55625e-05,0.000678486
0.0656687,2.4635e-05,0.000653867
0.0656687,2.37411e-05,0.00063014
0.0656687,2.28796e-05,0.000607275
0.0656687,2.20494e-05,0.000585239
0.0656687,2.12493e-05,0.000564003
0.0656687,2.04782e-05,0.000543537
0.0656687,1.97351e-05,0.000523814
0.0656687,1.9019e-05,0.000504807
0.0656687,1.83289e-05,0.000486489
0.0656687,1.76638e-05,0.000468836
0.0656687,1.70228e-05,0.000451824
0.0656687,1.64052e-05,0.000435429
0.0656687,1.58099e-05,0.000419629
0.0656687,1.52362e-05,0.000404402
0.0656687,1.46833e-05,0.000389728
0.0656687,1.41505e-05,0.000375586
0.0656687,1.3637e-05,0.000361957
0.0656687,1.31422e-05,0.000348823
0.0656687,1.26653e-05,0.000336166
0.0656687,1.22057e-05,0.000323967
0.0656687,1.17628e-05,0.000312212
0.0656687,1.1336e-05,0.000300883
0.0656687,1.09247e-05,0.000289965
0.0656687,1.05283e-05,0.000279443
0.0656687,1.01462e-05,0.000269303
0.0656687,9.77805e-06,0.000259531
0.0656687,9.42324e-06,0.000250114
0.0656687,9.08131e-06,0.000241038
0.0656687,8.75178e-06,0.000232292
0.0656687,8.43421e-06,0.000223863
0.0656687,8.12816e-06,0.000215739
0.0656687,7.83322e-06,0.000207911
0.0656687,7.54898e-06,0.000200367
0.0656687,7.27506e-06,0.000193096
0.0656687,7.01107e-06,0.000186089
0.0656687,6.75667e-06,0.000179337
0.0656687,6.51149e-06,0.000172829
0.0656687,6.27521e-06,0.000166558
0.0656687,6.04751e-06,0.000160514
0.0656687,5.82807e-06,0.00015469
0.0656687,5.61659e-06,0.000149077
0.0656687,5.41278e-06,0.000143667
0.0656687,5.21637e-06,0.000138454
0.0656687,5.02709e-06,0.00013343
0.0656687,4.84468e-06,0.000128588
0.0656687,4.66888e-06,0.000123922
0.0656687,4.49946e-06,0.000119426
0.0656687,4.33619e-06,0.000115092
0.0656687,4.17885e-06,0.000110916
0.0656687,4.02721e-06,0.000106891
0.0656687,3.88108e-06,0.000103012
0.0656687,3.74025e-06,9.92745e-05
0.0656687,3.60453e-06,9.56722e-05
0.0656687,3.47374e-06,9.22006e-05
0.0656687,3.34769e-06,8.8855e-05
0.0656687,3.22621e-06,8.56308e-05
0.0656687,3.10914e-06,8.25235e-05
0.0656687,2.99632e-06,7.95291e-05
0.0656687,2.8876e-06,7.66433e-05
0.0656687,2.78282e-06,7.38621e-05
0.0656687,2.68184e-06,7.1182e-05
0.0656687,2.58453e-06,6.8599e-05
0.0656687,2.49074e-06,6.61098e-05
0.0656687,2.40036e-06,6.37109e-05
0.0656687,2.31326e-06,6.13991e-05
0.0656687,2.22932e-06,5.91711e-05
0.0656687,2.14843e-06,5.7024e-05
0.0656687,2.07047e-06,5.49549e-05
0.0656687,1.99534e-06,5.29607e-05
0.0656687,1.92294e-06,5.1039e-05
0.0656687,1.85316e-06,4.9187e-05
0.0656687,1.78592e-06,4.74022e-05
0.0656687,1.72111e-06,4.56821e-05
0.0656687,1.65866e-06,4.40245e-05
0.0656687,1.59847e-06,4.2427e-05
0.0656687,1.54047e-06,4.08875e-05
0.0656687,1.48457e-06,3.94038e-05
0.0656687,1.4307e-06,3.7974e-05
0.0656687,1.37879e-06,3.6596e-05
0.0656687,1.32876e-06,3.52681e-05
0.0656687,1.28054e-06,3.39884e-05
0.0656687,1.23407e-06,3.2755e-05
0.0656687,1.18929e-06,3.15665e-05
0.0656687,1.14614e-06,3.04211e-05
0.0656687,1.10455e-06,2.93172e-05
0.0656687,1.06447e-06,2.82534e-05
0.0656687,1.02584e-06,2.72282e-05
0.0656687,9.8862e-07,2.62401e-05
0.0656687,9.52746e-07,2.5288e-05
0.0656687,9.18175e-07,2.43704e-05
0.0656687,8.84857e-07,2.34861e-05
0.0656687,8.52749e-07,2.26338e-05
0.0656687,8.21806e-07,2.18125e-05
0.0656687,7.91986e-07,2.1021e-05
0.0656687,7.63247e-07,2.02583e-05
0.0656687,7.35552e-07,1.95232e-05
0.0656687,7.08861e-07,1.88147e-05
0.0656687,6.83139e-07,1.8132e-05
0.0656687,6.58351e-07,1.74741e-05
0.0656687,6.34462e-07,1.684e-05
0.0656687,6.11439e-07,1.6229e-05
0.0656687,5.89252e-07,1.56401e-05
0.0656687,5.67871e-07,1.50725e-05
0.0656687,5.47265e-07,1.45256e-05
0.0656687,5.27406e-07,1.39985e-05
0.0656687,5.08269e-07,1.34906e-05
0.0656687,4.89826e-07,1.30011e-05
0.0656687,4.72052e-07,1.25293e-05
0.0656687,4.54923e-07,1.20747e-05
0.0656687,4.38415e-07,1.16365e-05
0.0656687,4.22507e-07,1.12143e-05
0.0656687,4.07175e-07,1.08073e-05
0.0656687,3.924e-07,1.04152e-05
0.0656687,3.78162e-07,1.00372e-05
0.0656687,3.6444e-07,9.67303e-06
0.0656687,3.51215e-07,9.32203e-06
0.0656687,3.38471e-07,8.98377e-06
0.0656687,3.26189e-07,8.65778e-06
0.0656687,3.14353e-07,8.34362e-06
0.0656687,3.02946e-07,8.04086e-06
0.0656687,2.91953e-07,7.74909e-06
0.0656687,2.8136e-07,7.4679e-06
0.0656687,2.7115e-07,7.19692e-06
0.0656687,2.61311e-07,6.93577e-06
0.0656687,2.51829e-07,6.6841e-06
0.0656687,2.42691e-07,6.44156e-06
0.0656687,2.33885e-07,6.20782e-06
0.0656687,2.25398e-07,5.98256e-06
0.0656687,2.17219e-07,5.76547e-06
0.0656687,2.09337e-07,5.55626e-06
0.0656687,2.01741e-07,5.35465e-06
0.0656687,1.9442e-07,5.16035e-06
0.0656687,1.87366e-07,4.9731e-06
0.0656687,1.80567e-07,4.79264e-06
0.0656687,1.74015e-07,4.61873e-06
0.0656687,1.677e-07,4.45114e-06
0.0656687,1.61615e-07,4.28962e-06
0.0656687,1.55751e-07,4.13397e-06
0.0656687,1.50099e-07,3.98396e-06
0.0656687,1.44652e-07,3.8394e-06
0.0656687,1.39404e-07,3.70008e-06
0.0656687,1.34345e-07,3.56582e-06
0.0656687,1.2947e-07,3.43643e-06
0.0656687,1.24772e-07,3.31173e-06
0.0660851,0.000365887,0.00970858
0.0660851,0.00035261,0.00935629
0.0660851,0.000339815,0.00901679
0.0660851,0.000327485,0.0086896
0.0660851,0.000315602,0.00837429
0.0660851,0.00030415,0.00807041
0.0660851,0.000293113,0.00777757
0.0660851,0.000282477,0.00749535
0.0660851,0.000272227,0.00722337
0.0660851,0.000262349,0.00696126
0.0660851,0.000252829,0.00670866
0.0660851,0.000243655,0.00646523
0.0660851,0.000234814,0.00623063
0.0660851,0.000226293,0.00600454
0.0660851,0.000218082,0.00578666
0.0660851,0.000210168,0.00557668
