m_phi_low,m_phi_high,m_H5,sin_theta_H,N_phi_GM
0.1036403410,0.1184105990,0.1158540140,0.1158121056,0.0008988200
0.1036403410,0.1184105990,0.1085975863,0.1462971445,0.0014663207
0.1036403410,0.1184105990,0.1098088193,0.1524591764,0.0015868108
0.1036403410,0.1184105990,0.1099201885,0.0079691852,0.0000043031
0.1036403410,0.1184105990,0.1125835369,0.0498213768,0.0001679135
0.1036403410,0.1184105990,0.1091327490,0.0114921315,0.0000089904
0.1036403410,0.1184105990,0.1117660534,0.0090180396,0.0000054844
0.1036403410,0.1184105990,0.1091721209,0.2611749122,0.0046662574
0.1036403410,0.1184105990,0.1154038308,0.0309167738,0.0000640534
0.1036403410,0.1184105990,0.1092846874,0.0580995870,0.0002306528
0.1036403410,0.1184105990,0.1048861469,0.0654470735,0.0002963694
0.1036403410,0.1184105990,0.1135776010,0.0278027204,0.0000520825
0.1036403410,0.1184105990,0.1167405959,0.0291493360,0.0000566933
0.1036403410,0.1184105990,0.1058809056,0.0150309813,0.0000155303
0.1036403410,0.1184105990,0.1076610267,0.0256647405,0.0000451620
0.1036403410,0.1184105990,0.1070884077,0.1069987024,0.0007876742
0.1036403410,0.1184105990,0.1087445087,0.0147042894,0.0000147522
0.1036403410,0.1184105990,0.1115748378,0.1582840684,0.0017014140
0.1036403410,0.1184105990,0.1126159692,0.0157264679,0.0000166851
0.1036403410,0.1184105990,0.1127411692,0.0375967428,0.0000955377
0.1036403410,0.1184105990,0.1069751174,0.0831806805,0.0004761093
0.1036403410,0.1184105990,0.1058510331,0.0115150592,0.0000091018
0.1036403410,0.1184105990,0.1150573023,0.0895526162,0.0005386881
0.1036403410,0.1184105990,0.1173391913,0.0099154238,0.0000065210
0.1036403410,0.1184105990,0.1064067138,0.0000072731,0.0000704842
0.1036403410,0.1184105990,0.1110718760,0.0212926217,0.0000307553
0.1036403410,0.1184105990,0.1058538679,0.1708538266,0.0020156517
0.1036403410,0.1184105990,0.1143610459,0.1086094410,0.0007941568
0.1036403410,0.1184105990,0.1076449092,0.0376947074,0.0000975003
0.1036403410,0.1184105990,0.1145572740,0.0659779395,0.0002927849
0.1036403410,0.1184105990,0.1095010504,0.2541590337,0.0044146267
0.1036403410,0.1184105990,0.1125183420,0.0061191136,0.0000025116
0.1036403410,0.1184105990,0.1078548614,0.0559958175,0.0002151389
0.1036403410,0.1184105990,0.1128312639,0.0321357516,0.0000697611
0.1036403410,0.1184105990,0.1178719198,0.0187191853,0.0000232690
0.1036403410,0.1184105990,0.1077928961,0.0361921418,0.0000898378
0.1036403410,0.1184105990,0.1182786333,0.0244546554,0.0000396909
0.1036403410,0.1184105990,0.1141987363,0.0168521797,0.0000190714
0.1036403410,0.1184105990,0.1126009263,0.2115574151,0.0030303266
0.1036403410,0.1184105990,0.1116836720,0.0124034604,0.0000103943
0.1036403410,0.1184105990,0.1121383655,0.2408151270,0.0039321034
0.1036403410,0.1184105990,0.1061816097,0.1618708873,0.0018077443
0.1036403410,0.1184105990,0.1073753454,0.0152882059,0.0000160132
0.1036403410,0.1184105990,0.1133406385,0.0096765903,0.0000062879
0.1036403410,0.1184105990,0.1078729079,0.0936889422,0.0006024893
0.1036403410,0.1184105990,0.1081924784,0.2123116874,0.0030922383
0.1036403410,0.1184105990,0.1149012343,0.0101226839,0.0000068498
0.1036403410,0.1184105990,0.1074231455,0.1629161004,0.0018246643
0.1036403410,0.1184105990,0.1098427965,0.0528816267,0.0001906344
0.1036403410,0.1184105990,0.1110501782,0.1787797572,0.0021727788
0.1036403410,0.1184105990,0.1079994077,0.0119024813,0.0000096776
0.1036403410,0.1184105990,0.1038942116,0.1442933992,0.0014454822
0.1036403410,0.1184105990,0.1136555085,0.1697657859,0.0019449255
0.1036403410,0.1184105990,0.1116347574,0.0213777358,0.0000309532
0.1036403410,0.1184105990,0.1082396084,0.0101255282,0.0000069926
0.1036403410,0.1184105990,0.1037505861,0.0590011052,0.0002415992
0.1036403410,0.1184105990,0.1125776736,0.0762254444,0.0003932277
0.1036403410,0.1184105990,0.1076009199,0.0600237655,0.0002474029
0.1036403410,0.1184105990,0.1158903518,0.1109561379,0.0008249127
0.1036403410,0.1184105990,0.1073493552,0.1674423530,0.0019278890
0.1036403410,0.1184105990,0.1070061411,0.1834405766,0.0023162452
0.1036403410,0.1184105990,0.1099554999,0.0211079005,0.0000303459
0.1036403410,0.1184105990,0.1091498595,0.1960384695,0.0026289553
0.1036403410,0.1184105990,0.1044001918,0.0205937463,0.0000293127
0.1036403410,0.1184105990,0.1056882443,0.0235097400,0.0000380804
0.1036403410,0.1184105990,0.1063603638,0.0000000376,0.0001150977
0.1036403410,0.1184105990,0.1139762880,0.1803841139,0.0021937119
0.1036403410,0.1184105990,0.1152234855,0.0361657981,0.0000877240
0.1036403410,0.1184105990,0.1183754802,0.0240224539,0.0000382867
0.1036403410,0.1184105990,0.1068146364,0.0691226234,0.0003288806
0.1036403410,0.1184105990,0.1091255303,0.1426839195,0.0013926177
0.1036403410,0.1184105990,0.1138189620,0.0329341442,0.0000730525
0.1036403410,0.1184105990,0.1155807132,0.1506519296,0.0015224350
0.1036403410,0.1184105990,0.1058809229,0.0536423717,0.0001984924
0.1036403410,0.1184105990,0.1112212734,0.0425990510,0.0001232131
0.1036403410,0.1184105990,0.1172596502,0.1381529876,0.0012734784
0.1036403410,0.1184105990,0.1123969960,0.0140010863,0.0000132274
0.1036403410,0.1184105990,0.1158225445,0.0523068880,0.0001832526
0.1036403410,0.1184105990,0.1168164032,0.0101639155,0.0000068644
0.1036403410,0.1184105990,0.1129158288,0.0394938676,0.0001053747
0.1036403410,0.1184105990,0.1162534572,0.1455663442,0.0014183622
0.1036403410,0.1184105990,0.1177330653,0.0138882482,0.0000127997
0.1036403410,0.1184105990,0.1060544006,0.0279743435,0.0000539134
0.1036403410,0.1184105990,0.1100965236,0.1333728454,0.0012126400
0.1036403410,0.1184105990,0.1090190019,0.2316205002,0.0036714859
0.1036403410,0.1184105990,0.1096918303,0.0322170016,0.0000707783
0.1036403410,0.1184105990,0.1045121907,0.1734682524,0.0020856867
0.1036403410,0.1184105990,0.1084960725,0.0538560708,0.0001986320
0.1036403410,0.1184105990,0.1184060850,0.0150076765,0.0000149189
0.1036403410,0.1184105990,0.1134806950,0.0070023801,0.0000032834
0.1036403410,0.1184105990,0.1088611648,0.0106108226,0.0000076671
0.1036403410,0.1184105990,0.1119945628,0.0221793741,0.0000332867
0.1036403410,0.1184105990,0.1072637648,0.0131941588,0.0000119233
0.1036403410,0.1184105990,0.1110140657,0.0183805224,0.0000229037
0.1036403410,0.1184105990,0.1064345637,0.0788141344,0.0004280793
0.1036403410,0.1184105990,0.1119430719,0.0103866124,0.0000072785
0.1036403410,0.1184105990,0.1090700389,0.2564249562,0.0044993996
0.1036403410,0.1184105990,0.1103440235,0.1232687260,0.0010356102
0.1036403410,0.1184105990,0.1118178052,0.1930989452,0.0025308300
0.1036403410,0.1184105990,0.1093507146,0.0124183733,0.0000104954
0.1036403410,0.1184105990,0.1041727792,0.0268502653,0.0000499019
0.1036403410,0.1184105990,0.1111256280,0.0121778057,0.0000100414
0.1036403410,0.1184105990,0.1126270920,0.0083202925,0.0000046541
0.1036403410,0.1184105990,0.1174004891,0.0220234022,0.0000322730
0.1036403410,0.1184105990,0.1062817717,0.1109645860,0.0010373526
0.1036403410,0.1184105990,0.1152226453,0.1672443172,0.0018784322
0.1036403410,0.1184105990,0.1071305140,0.0074392961,0.0000037786
0.1036403410,0.1184105990,0.1069732521,0.0204119138,0.0000286065
0.1036403410,0.1184105990,0.1167182168,0.0217343676,0.0000314985
0.1036403410,0.1184105990,0.1177457055,0.0265148392,0.0000467490
0.1036403410,0.1184105990,0.1095552457,0.1146748525,0.0008983072
0.1036403410,0.1184105990,0.1073583959,0.1658540573,0.0018914332
0.1036403410,0.1184105990,0.1099444410,0.0174603784,0.0000207526
0.1036403410,0.1184105990,0.1132547860,0.0276547906,0.0000515802
0.1036403410,0.1184105990,0.1170556821,0.2553208916,0.0043532444
0.1036403410,0.1184105990,0.1082606993,0.1343405559,0.0012376047
0.1036403410,0.1184105990,0.1158392537,0.0081339636,0.0000044033
0.1036403410,0.1184105990,0.1080413096,0.0082534818,0.0000046424
0.1036403410,0.1184105990,0.1131973574,0.0258305006,0.0000450005
0.1036403410,0.1184105990,0.1062901085,0.2552495268,0.0044248600
0.1036403410,0.1184105990,0.1054078015,0.0182576104,0.0000229640
0.1036403410,0.1184105990,0.1043154498,0.0343259936,0.0000815741
0.1036403410,0.1184105990,0.1121453412,0.0627410825,0.0002667128
0.1036403410,0.1184105990,0.1041373542,0.1857265813,0.0023934444
0.1036403410,0.1184105990,0.1131893428,0.0066893186,0.0000029978
0.1036403410,0.1184105990,0.1111574054,0.2119543066,0.0030569161
0.1036403410,0.1184105990,0.1052380593,0.0807015564,0.0004502760
0.1036403410,0.1184105990,0.1095647334,0.0660103191,0.0002975310
0.1036403410,0.1184105990,0.1106859177,0.0397522798,0.0001074798
0.1036403410,0.1184105990,0.1167862601,0.0118526787,0.0000093438
0.1036403410,0.1184105990,0.1059973787,0.0091091275,0.0000056838
0.1036403410,0.1184105990,0.1077702200,0.1393707470,0.0013339390
0.1036403410,0.1184105990,0.1120720059,0.0117431748,0.0000093065
0.1036403410,0.1184105990,0.1118200240,0.0271894622,0.0000500794
0.1036403410,0.1184105990,0.1140179493,0.0104205493,0.0000072800
0.1036403410,0.1184105990,0.1048693838,0.0209948990,0.0000304279
0.1036403410,0.1184105990,0.1177103424,0.0626051408,0.0002609978
0.1036403410,0.1184105990,0.1041608084,0.0119153607,0.0000097940
0.1036403410,0.1184105990,0.1169456707,0.0063961815,0.0000027077
0.1036403410,0.1184105990,0.1150243672,0.1716239385,0.0019793426
0.1036403410,0.1184105990,0.1114740485,0.2555054334,0.0044350746
0.1036403410,0.1184105990,0.1102965264,0.0065664266,0.0000029122
0.1036403410,0.1184105990,0.1051195517,0.0302647668,0.0000632526
0.1036403410,0.1184105990,0.1061263227,0.2224420133,0.0034146270
0.1036403410,0.1184105990,0.1144757112,0.0144442235,0.0000139903
0.1036403410,0.1184105990,0.1160792092,0.1907207749,0.0024363645
0.1036403410,0.1184105990,0.1098570037,0.0061345719,0.0000025446
0.1036403410,0.1184105990,0.1097586270,0.0083373544,0.0000047152
0.1036403410,0.1184105990,0.1076020681,0.2061089288,0.0029191599
0.1036403410,0.1184105990,0.1144248804,0.1119282185,0.0008432796
0.1036403410,0.1184105990,0.1175374498,0.0361879868,0.0000871923
0.1036403410,0.1184105990,0.1157018086,0.0350490155,0.0000822623
0.1036403410,0.1184105990,0.1100899402,0.1163087659,0.0009231229
0.1036403410,0.1184105990,0.1081966336,0.2255459331,0.0034897728
0.1036403410,0.1184105990,0.1042833459,0.0351803855,0.0000856976
0.1036403410,0.1184105990,0.1061362755,0.1884025599,0.0024493529
0.1036403410,0.1184105990,0.1158230361,0.0475392423,0.0001513512
0.1036403410,0.1184105990,0.1080965391,0.0836709611,0.0004801833
0.1036403410,0.1184105990,0.1125139384,0.1557794525,0.0016433260
0.1036403410,0.1184105990,0.1156105097,0.0342303971,0.0000784837
0.1036403410,0.1184105990,0.1137726631,0.0690409673,0.0003213920
0.1036403410,0.1184105990,0.1134347808,0.0344397193,0.0000799851
0.1036403410,0.1184105990,0.1130686133,0.0465692876,0.0001464787
0.1036403410,0.1184105990,0.1063772290,0.0000001581,0.0000915383
0.1036403410,0.1184105990,0.1039784747,0.0104198373,0.0000074869
0.1036403410,0.1184105990,0.1103693676,0.1913358430,0.0024941765
0.1036403410,0.1184105990,0.1050705746,0.0082607379,0.0000046827
0.1036403410,0.1184105990,0.1037077556,0.2386947534,0.0039583781
0.1036403410,0.1184105990,0.1154487127,0.0565801347,0.0002146877
0.1036403410,0.1184105990,0.1123125369,0.1174681409,0.0009348767
0.1036403410,0.1184105990,0.1039670095,0.0171513492,0.0000203420
0.1036403410,0.1184105990,0.1051924154,0.0102865488,0.0000072713
0.1036403410,0.1184105990,0.1112654050,0.0126052001,0.0000107481
0.1036403410,0.1184105990,0.1140542783,0.0361892289,0.0000881572
0.1036403410,0.1184105990,0.1116757171,0.0490971601,0.0001634666
0.1036403410,0.1184105990,0.1136153119,0.0629036880,0.0002668987
0.1036403410,0.1184105990,0.1086444031,0.0075478615,0.0000038730
0.1036403410,0.1184105990,0.1048643536,0.0082771852,0.0000047042
0.1036403410,0.1184105990,0.1173148472,0.0070580704,0.0000032962
0.1036403410,0.1184105990,0.1083337461,0.0073324531,0.0000036576
0.1036403410,0.1184105990,0.1088341921,0.0633782995,0.0002748559
0.1036403410,0.1184105990,0.1138401959,0.1063550477,0.0007627467
0.1036403410,0.1184105990,0.1048186248,0.0182430221,0.0000229652
0.1036403410,0.1184105990,0.1072959129,0.0128428266,0.0000112943
0.1036403410,0.1184105990,0.1165935999,0.0447153040,0.0001335684
0.1036403410,0.1184105990,0.1127308016,0.0088510866,0.0000052675
0.1036403410,0.1184105990,0.1048752386,0.0230086728,0.0000365555
0.1036403410,0.1184105990,0.1100938735,0.0124918575,0.0000105969
0.1036403410,0.1184105990,0.1157450293,0.0533675726,0.0001908108
0.1036403410,0.1184105990,0.1050737563,0.2383565192,0.0039321441
0.1036403410,0.1184105990,0.1042382109,0.0105275013,0.0000076375
0.1036403410,0.1184105990,0.1114834920,0.0400062664,0.0001085823
0.1036403410,0.1184105990,0.1118716964,0.0355086293,0.0000854367
0.1036403410,0.1184105990,0.1165857607,0.0214697658,0.0000307481
0.1036403410,0.1184105990,0.1133624318,0.0503115523,0.0001708293
0.1036403410,0.1184105990,0.1137507720,0.1195495790,0.0009640662
0.1036403410,0.1184105990,0.1039595457,0.0063455273,0.0000027642
0.1036403410,0.1184105990,0.1141898044,0.0092303404,0.0000057046
0.1036403410,0.1184105990,0.1046314347,0.1494585867,0.0015476640
0.1036403410,0.1184105990,0.1142573435,0.1239135339,0.0010341359
0.1036403410,0.1184105990,0.1050799142,0.0645236181,0.0002879036
0.1036403410,0.1184105990,0.1079567857,0.0921888855,0.0005832027
0.1036403410,0.1184105990,0.1084597715,0.0531832324,0.0001937177
0.1036403410,0.1184105990,0.1114754946,0.0176261661,0.0000210334
0.1036403410,0.1184105990,0.1146501817,0.0199320302,0.0000266568
0.1036403410,0.1184105990,0.1130904553,0.0071893143,0.0000034660
0.1036403410,0.1184105990,0.1111814585,0.1556304460,0.0016465313
0.1036403410,0.1184105990,0.1169114647,0.2220587082,0.0032942700
0.1036403410,0.1184105990,0.1083620430,0.2247168628,0.0034624949
0.1036403410,0.1184105990,0.1178942270,0.0464892797,0.0001437874
0.1036403410,0.1184105990,0.1135538059,0.0063593963,0.0000027051
0.1036403410,0.1184105990,0.1169359364,0.0174212531,0.0000202095
0.1036403410,0.1184105990,0.1181415448,0.0125451347,0.0000104252
0.1036403410,0.1184105990,0.1073616324,0.0320971144,0.0000707313
0.1036403410,0.1184105990,0.1077316182,0.1304891686,0.0011694384
0.1036403410,0.1184105990,0.1046644689,0.0146999091,0.0000149030
0.1036403410,0.1184105990,0.1146799572,0.0155680149,0.0000162465
0.1036403410,0.1184105990,0.1152660652,0.0754206579,0.0003817893
0.1036403410,0.1184105990,0.1050736685,0.0108030781,0.0000080253
0.1036403410,0.1184105990,0.1160502321,0.0227807541,0.0000346821
0.1036403410,0.1184105990,0.1117542179,0.0255486725,0.0000442244
0.1036403410,0.1184105990,0.1040329800,0.0214183830,0.0000317440
0.1036403410,0.1184105990,0.1121274692,0.0393670609,0.0001049497
0.1036403410,0.1184105990,0.1091764585,0.0826320464,0.0004668541
0.1036403410,0.1184105990,0.1163796966,0.0166930326,0.0000185851
0.1036403410,0.1184105990,0.1123948296,0.0167740460,0.0000189994
0.1036403410,0.1184105990,0.1160077567,0.0062780019,0.0000026159
0.1036403410,0.1184105990,0.1126855610,0.0651924263,0.0002874999
0.1036403410,0.1184105990,0.1128229020,0.1878514738,0.0023875532
0.1036403410,0.1184105990,0.1132219465,0.0095871026,0.0000061740
0.1036403410,0.1184105990,0.1163331520,0.1547356472,0.0016023134
0.1036403410,0.1184105990,0.1177965885,0.1494227291,0.0014872167
0.1036403410,0.1184105990,0.1153783422,0.0087426786,0.0000050970
0.1036403410,0.1184105990,0.1154722973,0.1201094272,0.0009679362
0.1036403410,0.1184105990,0.1108146243,0.1671200680,0.0019010539
0.1036403410,0.1184105990,0.1054304172,0.0339070824,0.0000793446
0.1036403410,0.1184105990,0.1137138090,0.1099101127,0.0008149224
0.1036403410,0.1184105990,0.1168514757,0.0643620194,0.0002766150
0.1036403410,0.1184105990,0.1141447285,0.2160018434,0.0031440995
0.1036403410,0.1184105990,0.1126717828,0.1122678641,0.0008529841
0.1036403410,0.1184105990,0.1134916889,0.0262639041,0.0000464831
0.1036403410,0.1184105990,0.1066028099,0.0156351489,0.0000167869
0.1036403410,0.1184105990,0.1159505298,0.0153508014,0.0000157328
0.1036403410,0.1184105990,0.1122590982,0.2231129986,0.0033739580
0.1036403410,0.1184105990,0.1172640768,0.1045304964,0.0007289367
0.1036403410,0.1184105990,0.1176688342,0.0214588544,0.0000306111
0.1036403410,0.1184105990,0.1074489354,0.1437427533,0.0014202779
0.1036403410,0.1184105990,0.1075827432,0.0507823433,0.0001770628
0.1036403410,0.1184105990,0.1157831063,0.2595702119,0.0045174875
0.1036403410,0.1184105990,0.1079910088,0.0080050645,0.0000043668
0.1036403410,0.1184105990,0.1062846367,0.1083877587,0.0008578306
0.1036403410,0.1184105990,0.1061964074,0.1184986088,0.0009686063
0.1036403410,0.1184105990,0.1080812790,0.0343578207,0.0000808872
0.1036403410,0.1184105990,0.1108670203,0.0664484389,0.0003003323
0.1036403410,0.1184105990,0.1104028490,0.0100339778,0.0000068227
0.1036403410,0.1184105990,0.1170317946,0.0129111061,0.0000110831
0.1036403410,0.1184105990,0.1145284263,0.0833191250,0.0004670487
0.1036403410,0.1184105990,0.1109076718,0.0074350831,0.0000037326
0.1036403410,0.1184105990,0.1150224227,0.0071197414,0.0000033787
0.1036403410,0.1184105990,0.1129567705,0.0079657991,0.0000042603
0.1036403410,0.1184105990,0.1143804620,0.0160037812,0.0000171865
0.1036403410,0.1184105990,0.1150448510,0.0860769876,0.0004976912
0.1036403410,0.1184105990,0.1157904666,0.2461806708,0.0040633058
0.1036403410,0.1184105990,0.1075794244,0.1727571762,0.0020508814
0.1036403410,0.1184105990,0.1155413375,0.0101431823,0.0000068639
0.1036403410,0.1184105990,0.1127407287,0.0308178697,0.0000641692
0.1036403410,0.1184105990,0.1127814336,0.0232483529,0.0000364900
0.1036403410,0.1184105990,0.1155812559,0.0101480662,0.0000068696
0.1036403410,0.1184105990,0.1175600146,0.0113033279,0.0000084747
0.1036403410,0.1184105990,0.1047177704,0.0064132688,0.0000028179
0.1036403410,0.1184105990,0.1063922270,0.0398887558,0.0001089915
0.1036403410,0.1184105990,0.1074244345,0.0149636355,0.0000153370
0.1036403410,0.1184105990,0.1098014792,0.0229219784,0.0000358123
0.1036403410,0.1184105990,0.1106671847,0.0066057749,0.0000029455
0.1036403410,0.1184105990,0.1051915207,0.0503297922,0.0001750592
0.1036403410,0.1184105990,0.1137487746,0.1024916786,0.0007085235
0.1036403410,0.1184105990,0.1106225288,0.0899132834,0.0005502052
0.1036403410,0.1184105990,0.1130000056,0.0169767636,0.0000194264
0.1036403410,0.1184105990,0.1170899467,0.1687299342,0.0019007464
0.1036403410,0.1184105990,0.1148983072,0.0192707232,0.0000248955
0.1036403410,0.1184105990,0.1091339839,0.0960334136,0.0006307063
0.1036403410,0.1184105990,0.1062005574,0.2111214574,0.0030752378
0.1036403410,0.1184105990,0.1049532495,0.0322316532,0.0000717854
0.1036403410,0.1184105990,0.1042755252,0.0332075625,0.0000763479
0.1036403410,0.1184105990,0.1139031159,0.0286681896,0.0000553237
0.1036403410,0.1184105990,0.1039242249,0.0360090019,0.0000898761
0.1036403410,0.1184105990,0.1171839175,0.0240468714,0.0000385113
0.1036403410,0.1184105990,0.1063594938,0.0059401236,0.0001152990
0.1036403410,0.1184105990,0.1051521153,0.0060820334,0.0000025297
0.1036403410,0.1184105990,0.1177064289,0.2110300544,0.0029676057
0.1036403410,0.1184105990,0.1091548044,0.0265436826,0.0000481022
0.1036403410,0.1184105990,0.1098522337,0.0297947059,0.0000604974
0.1036403410,0.1184105990,0.1045505100,0.0920094844,0.0005864976
0.1036403410,0.1184105990,0.1120463151,0.0608990086,0.0002513493
